series_type,table_type,table_type_desc,country_code,country_type,country_english_name,year,period_type,period_number,period,period_in_date,trade_flow,trade_flow_desc,commodity_classification,commodity_group_code,commodity_group_name,partner_country_code,partner_country_english_name,base_year,currency_type,value,value_unit,value_type,value_type_desc,estimation_type,estimation_type_desc
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,2001,A,0,200152,01/01/2001,X,Exports,,1,Total,0,World,2000,,96.10738645,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,2000,A,0,200052,01/01/2000,M,Imports,,1,Total,0,World,2000,,100,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,2013,A,0,201352,01/01/2013,X,Exports,,1,Total,0,World,2000,,148.1006572,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,2013,A,0,201352,01/01/2013,M,Imports,,1,Total,0,World,2000,,135.16938174,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,2014,A,0,201452,01/01/2014,M,Imports,,1,Total,0,World,2000,,132.43213873,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,2014,A,0,201452,01/01/2014,X,Exports,,1,Total,0,World,2000,,148.27165893,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,2008,A,0,200852,01/01/2008,X,Exports,,1,Total,0,World,2000,,115.76817515,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,2007,A,0,200752,01/01/2007,M,Imports,,1,Total,0,World,2000,,108.28917518,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1965,A,0,196552,01/01/1965,M,Imports,,1,Total,0,World,2000,,0.37064878,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,2007,A,0,200752,01/01/2007,X,Exports,,1,Total,0,World,2000,,117.6755022,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1999,A,0,199952,01/01/1999,M,Imports,,1,Total,0,World,2000,,94.19779138,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,2000,A,0,200052,01/01/2000,X,Exports,,1,Total,0,World,2000,,100,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1976,A,0,197652,01/01/1976,M,Imports,,1,Total,0,World,2000,,0.5275253,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1999,A,0,199952,01/01/1999,X,Exports,,1,Total,0,World,2000,,98.29500419,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1985,A,0,198552,01/01/1985,X,Exports,,1,Total,0,World,2000,,0.39987076,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1976,A,0,197652,01/01/1976,X,Exports,,1,Total,0,World,2000,,0.11404068,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,2012,A,0,201252,01/01/2012,X,Exports,,1,Total,0,World,2000,,147.32457239,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1975,A,0,197552,01/01/1975,M,Imports,,1,Total,0,World,2000,,0.52533177,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,2011,A,0,201152,01/01/2011,M,Imports,,1,Total,0,World,2000,,130.88343545,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,2012,A,0,201252,01/01/2012,M,Imports,,1,Total,0,World,2000,,138.06269562,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,2011,A,0,201152,01/01/2011,X,Exports,,1,Total,0,World,2000,,140.76073653,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1985,A,0,198552,01/01/1985,M,Imports,,1,Total,0,World,2000,,1.88266773,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,2016,A,0,201652,01/01/2016,M,Imports,,1,Total,0,World,2000,,131.60376256,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",842,C,United States,2005,A,0,200552,01/01/2005,X,Exports,,1,Total,0,World,2000,,106.87492843,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",842,C,United States,2005,A,0,200552,01/01/2005,M,Imports,,1,Total,0,World,2000,,109.99169514,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",842,C,United States,2004,A,0,200452,01/01/2004,X,Exports,,1,Total,0,World,2000,,103.57493324,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",842,C,United States,2004,A,0,200452,01/01/2004,M,Imports,,1,Total,0,World,2000,,102.30837016,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",842,C,United States,1982,A,0,198252,01/01/1982,M,Imports,,1,Total,0,World,2000,,85.56184583,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",842,C,United States,1983,A,0,198352,01/01/1983,M,Imports,,1,Total,0,World,2000,,82.03716265,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",842,C,United States,1982,A,0,198252,01/01/1982,X,Exports,,1,Total,0,World,2000,,82.42723623,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",842,C,United States,1984,A,0,198452,01/01/1984,M,Imports,,1,Total,0,World,2000,,83.51859718,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",842,C,United States,1983,A,0,198352,01/01/1983,X,Exports,,1,Total,0,World,2000,,83.29206595,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",842,C,United States,1984,A,0,198452,01/01/1984,X,Exports,,1,Total,0,World,2000,,84.42715496,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",842,C,United States,2011,A,0,201152,01/01/2011,M,Imports,,1,Total,0,World,2000,,140.61709533,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",842,C,United States,2011,A,0,201152,01/01/2011,X,Exports,,1,Total,0,World,2000,,133.04144509,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",842,C,United States,1985,A,0,198552,01/01/1985,X,Exports,,1,Total,0,World,2000,,83.77853267,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",842,C,United States,1985,A,0,198552,01/01/1985,M,Imports,,1,Total,0,World,2000,,81.42425145,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",840,C,United States,1963,A,0,196352,01/01/1963,M,Imports,,1,Total,0,World,2000,,17.72738511,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",840,C,United States,1964,A,0,196452,01/01/1964,X,Exports,,1,Total,0,World,2000,,23.79882366,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",840,C,United States,1964,A,0,196452,01/01/1964,M,Imports,,1,Total,0,World,2000,,18.16494336,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",840,C,United States,1965,A,0,196552,01/01/1965,X,Exports,,1,Total,0,World,2000,,24.57315654,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",840,C,United States,1965,A,0,196552,01/01/1965,M,Imports,,1,Total,0,World,2000,,18.35513094,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",842,C,United States,2007,A,0,200752,01/01/2007,X,Exports,,1,Total,0,World,2000,,116.08332112,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",842,C,United States,2008,A,0,200852,01/01/2008,X,Exports,,1,Total,0,World,2000,,123.07497202,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",842,C,United States,2007,A,0,200752,01/01/2007,M,Imports,,1,Total,0,World,2000,,120.21668706,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",842,C,United States,2009,A,0,200952,01/01/2009,X,Exports,,1,Total,0,World,2000,,117.40001945,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",842,C,United States,2008,A,0,200852,01/01/2008,M,Imports,,1,Total,0,World,2000,,134.05055186,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",842,C,United States,2003,A,0,200352,01/01/2003,X,Exports,,1,Total,0,World,2000,,99.73331134,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",842,C,United States,2003,A,0,200352,01/01/2003,M,Imports,,1,Total,0,World,2000,,96.84998637,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",840,C,United States,1971,A,0,197152,01/01/1971,M,Imports,,1,Total,0,World,2000,,22.27160056,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",840,C,United States,1971,A,0,197152,01/01/1971,X,Exports,,1,Total,0,World,2000,,29.403595,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,2016,A,0,201652,01/01/2016,X,Exports,,1,Total,0,World,2000,,149.67913476,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1980,A,0,198052,01/01/1980,X,Exports,,1,Total,0,World,2000,,0.16117359,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1994,A,0,199452,01/01/1994,X,Exports,,1,Total,0,World,2000,,57.43603331,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1979,A,0,197952,01/01/1979,X,Exports,,1,Total,0,World,2000,,0.13925381,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1979,A,0,197952,01/01/1979,M,Imports,,1,Total,0,World,2000,,0.62537766,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1977,A,0,197752,01/01/1977,M,Imports,,1,Total,0,World,2000,,0.55652451,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1994,A,0,199452,01/01/1994,M,Imports,,1,Total,0,World,2000,,56.76477518,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,2015,A,0,201552,01/01/2015,M,Imports,,1,Total,0,World,2000,,132.05996973,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,2015,A,0,201552,01/01/2015,X,Exports,,1,Total,0,World,2000,,149.53444098,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1995,A,0,199552,01/01/1995,X,Exports,,1,Total,0,World,2000,,70.04401396,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1996,A,0,199652,01/01/1996,X,Exports,,1,Total,0,World,2000,,75.72200441,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1995,A,0,199552,01/01/1995,M,Imports,,1,Total,0,World,2000,,68.40008587,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1970,A,0,197052,01/01/1970,X,Exports,,1,Total,0,World,2000,,0.0773405,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1968,A,0,196852,01/01/1968,M,Imports,,1,Total,0,World,2000,,0.35928964,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1969,A,0,196952,01/01/1969,M,Imports,,1,Total,0,World,2000,,0.36538571,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1969,A,0,196952,01/01/1969,X,Exports,,1,Total,0,World,2000,,0.07449314,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1968,A,0,196852,01/01/1968,X,Exports,,1,Total,0,World,2000,,0.07295402,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1984,A,0,198452,01/01/1984,X,Exports,,1,Total,0,World,2000,,0.31992903,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1983,A,0,198352,01/01/1983,M,Imports,,1,Total,0,World,2000,,1.34518455,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1983,A,0,198352,01/01/1983,X,Exports,,1,Total,0,World,2000,,0.2828587,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1982,A,0,198252,01/01/1982,M,Imports,,1,Total,0,World,2000,,1.27762738,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1982,A,0,198252,01/01/1982,X,Exports,,1,Total,0,World,2000,,0.27979662,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1997,A,0,199752,01/01/1997,X,Exports,,1,Total,0,World,2000,,85.20842626,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1996,A,0,199652,01/01/1996,M,Imports,,1,Total,0,World,2000,,75.50903502,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1972,A,0,197252,01/01/1972,M,Imports,,1,Total,0,World,2000,,0.36208111,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1972,A,0,197252,01/01/1972,X,Exports,,1,Total,0,World,2000,,0.07979539,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1973,A,0,197352,01/01/1973,M,Imports,,1,Total,0,World,2000,,0.39260464,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1973,A,0,197352,01/01/1973,X,Exports,,1,Total,0,World,2000,,0.08441273,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1974,A,0,197452,01/01/1974,M,Imports,,1,Total,0,World,2000,,0.46026945,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",840,C,United States,1973,A,0,197352,01/01/1973,X,Exports,,1,Total,0,World,2000,,35.34917623,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",840,C,United States,1975,A,0,197552,01/01/1975,M,Imports,,1,Total,0,World,2000,,45.76915031,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",840,C,United States,1974,A,0,197452,01/01/1974,M,Imports,,1,Total,0,World,2000,,41.98910859,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",840,C,United States,1974,A,0,197452,01/01/1974,X,Exports,,1,Total,0,World,2000,,45.13231624,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",840,C,United States,1976,A,0,197652,01/01/1976,M,Imports,,1,Total,0,World,2000,,47.19948776,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",840,C,United States,1976,A,0,197652,01/01/1976,X,Exports,,1,Total,0,World,2000,,52.1588115,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",840,C,United States,1975,A,0,197552,01/01/1975,X,Exports,,1,Total,0,World,2000,,50.48332703,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",840,C,United States,1973,A,0,197352,01/01/1973,M,Imports,,1,Total,0,World,2000,,28.35037625,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",840,C,United States,1972,A,0,197252,01/01/1972,X,Exports,,1,Total,0,World,2000,,30.37640532,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",842,C,United States,1990,A,0,199052,01/01/1990,X,Exports,,1,Total,0,World,2000,,95.38773897,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",842,C,United States,1989,A,0,198952,01/01/1989,M,Imports,,1,Total,0,World,2000,,91.14537305,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",840,C,United States,1972,A,0,197252,01/01/1972,M,Imports,,1,Total,0,World,2000,,23.85510242,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",842,C,United States,1987,A,0,198752,01/01/1987,X,Exports,,1,Total,0,World,2000,,86.0531432,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",842,C,United States,1987,A,0,198752,01/01/1987,M,Imports,,1,Total,0,World,2000,,84.36569269,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",842,C,United States,1988,A,0,198852,01/01/1988,M,Imports,,1,Total,0,World,2000,,88.46068506,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",842,C,United States,1988,A,0,198852,01/01/1988,X,Exports,,1,Total,0,World,2000,,92.11126064,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",842,C,United States,1989,A,0,198952,01/01/1989,X,Exports,,1,Total,0,World,2000,,94.52143175,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",842,C,United States,1998,A,0,199852,01/01/1998,M,Imports,,1,Total,0,World,2000,,93.10836255,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",842,C,United States,1986,A,0,198652,01/01/1986,X,Exports,,1,Total,0,World,2000,,84.58918741,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",842,C,United States,1986,A,0,198652,01/01/1986,M,Imports,,1,Total,0,World,2000,,78.66577067,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",842,C,United States,1998,A,0,199852,01/01/1998,X,Exports,,1,Total,0,World,2000,,99.6749501,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",842,C,United States,1997,A,0,199752,01/01/1997,M,Imports,,1,Total,0,World,2000,,99.08342262,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",840,C,United States,1966,A,0,196652,01/01/1966,X,Exports,,1,Total,0,World,2000,,25.3217563,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",840,C,United States,1966,A,0,196652,01/01/1966,M,Imports,,1,Total,0,World,2000,,18.86863743,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",840,C,United States,1955,A,0,195552,01/01/1955,X,Exports,,1,Total,0,World,2000,,21.81121742,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",840,C,United States,1955,A,0,195552,01/01/1955,M,Imports,,1,Total,0,World,2000,,18.6974686,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",840,C,United States,1954,A,0,195452,01/01/1954,X,Exports,,1,Total,0,World,2000,,21.57900375,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",840,C,United States,1954,A,0,195452,01/01/1954,M,Imports,,1,Total,0,World,2000,,18.73550612,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1974,A,0,197452,01/01/1974,X,Exports,,1,Total,0,World,2000,,0.09757985,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1966,A,0,196652,01/01/1966,X,Exports,,1,Total,0,World,2000,,0.07494718,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1975,A,0,197552,01/01/1975,X,Exports,,1,Total,0,World,2000,,0.11134723,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1966,A,0,196652,01/01/1966,M,Imports,,1,Total,0,World,2000,,0.36576435,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1967,A,0,196752,01/01/1967,M,Imports,,1,Total,0,World,2000,,0.36084205,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1967,A,0,196752,01/01/1967,X,Exports,,1,Total,0,World,2000,,0.07449314,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1993,A,0,199352,01/01/1993,M,Imports,,1,Total,0,World,2000,,44.77822169,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1960,A,0,196052,01/01/1960,X,Exports,,1,Total,0,World,2000,,0.07695572,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1993,A,0,199352,01/01/1993,X,Exports,,1,Total,0,World,2000,,44.56522104,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1992,A,0,199252,01/01/1992,M,Imports,,1,Total,0,World,2000,,38.53837333,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1992,A,0,199252,01/01/1992,X,Exports,,1,Total,0,World,2000,,35.44191153,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1991,A,0,199152,01/01/1991,X,Exports,,1,Total,0,World,2000,,27.90967804,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1991,A,0,199152,01/01/1991,M,Imports,,1,Total,0,World,2000,,33.38534603,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1988,A,0,198852,01/01/1988,X,Exports,,1,Total,0,World,2000,,1.18478819,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1988,A,0,198852,01/01/1988,M,Imports,,1,Total,0,World,2000,,5.14248163,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1987,A,0,198752,01/01/1987,M,Imports,,1,Total,0,World,2000,,3.10365014,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1986,A,0,198652,01/01/1986,X,Exports,,1,Total,0,World,2000,,0.47707238,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1987,A,0,198752,01/01/1987,X,Exports,,1,Total,0,World,2000,,0.69659101,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1986,A,0,198652,01/01/1986,M,Imports,,1,Total,0,World,2000,,2.20444133,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1984,A,0,198452,01/01/1984,M,Imports,,1,Total,0,World,2000,,1.54274554,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,2003,A,0,200352,01/01/2003,M,Imports,,1,Total,0,World,2000,,103.67778656,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1977,A,0,197752,01/01/1977,X,Exports,,1,Total,0,World,2000,,0.11758834,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,2004,A,0,200452,01/01/2004,X,Exports,,1,Total,0,World,2000,,116.53022005,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1978,A,0,197852,01/01/1978,X,Exports,,1,Total,0,World,2000,,0.13232359,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1978,A,0,197852,01/01/1978,M,Imports,,1,Total,0,World,2000,,0.57254843,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1971,A,0,197152,01/01/1971,X,Exports,,1,Total,0,World,2000,,0.07879496,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1971,A,0,197152,01/01/1971,M,Imports,,1,Total,0,World,2000,,0.36505539,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,2003,A,0,200352,01/01/2003,X,Exports,,1,Total,0,World,2000,,105.40140795,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1964,A,0,196452,01/01/1964,M,Imports,,1,Total,0,World,2000,,0.37788076,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",840,C,United States,1953,A,0,195352,01/01/1953,X,Exports,,1,Total,0,World,2000,,21.86292991,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",840,C,United States,1953,A,0,195352,01/01/1953,M,Imports,,1,Total,0,World,2000,,18.35513094,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",840,C,United States,1952,A,0,195252,01/01/1952,X,Exports,,1,Total,0,World,2000,,22.09514358,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",840,C,United States,1952,A,0,195252,01/01/1952,M,Imports,,1,Total,0,World,2000,,19.13490006,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",840,C,United States,1951,A,0,195152,01/01/1951,X,Exports,,1,Total,0,World,2000,,22.19844542,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",840,C,United States,1951,A,0,195152,01/01/1951,M,Imports,,1,Total,0,World,2000,,20.20007734,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",840,C,United States,1950,A,0,195052,01/01/1950,X,Exports,,1,Total,0,World,2000,,19.3590607,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",840,C,United States,1950,A,0,195052,01/01/1950,M,Imports,,1,Total,0,World,2000,,16.11066382,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",840,C,United States,1949,A,0,194952,01/01/1949,X,Exports,,1,Total,0,World,2000,,19.87532366,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",840,C,United States,1949,A,0,194952,01/01/1949,M,Imports,,1,Total,0,World,2000,,14.83628018,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",840,C,United States,1967,A,0,196752,01/01/1967,X,Exports,,1,Total,0,World,2000,,25.81216302,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",840,C,United States,1967,A,0,196752,01/01/1967,M,Imports,,1,Total,0,World,2000,,19.0207875,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",840,C,United States,1968,A,0,196852,01/01/1968,X,Exports,,1,Total,0,World,2000,,26.17353478,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",840,C,United States,1968,A,0,196852,01/01/1968,M,Imports,,1,Total,0,World,2000,,19.22999385,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",840,C,United States,1969,A,0,196952,01/01/1969,X,Exports,,1,Total,0,World,2000,,27.02531326,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",840,C,United States,1969,A,0,196952,01/01/1969,M,Imports,,1,Total,0,World,2000,,19.81970217,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",840,C,United States,1970,A,0,197052,01/01/1970,X,Exports,,1,Total,0,World,2000,,28.48471342,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",840,C,United States,1970,A,0,197052,01/01/1970,M,Imports,,1,Total,0,World,2000,,21.14784549,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",840,C,United States,1948,A,0,194852,01/01/1948,X,Exports,,1,Total,0,World,2000,,21.37240006,,P,Price,A,Actual
